"ga:nextPagePath";"ga:landingPagePath";"ga:pageviews";"ga:timeOnPage";
"/Groups/MOLE.html";"/Groups/MOLE.html";"2340";"131695.0";
"/Jobs";"/Jobs";"2230";"70611.0";
"/Projects/FOX";"/Projects/FOX";"2198";"146243.0";
"/Projects";"/Projects";"2171";"135637.0";
"/Projects/OntoWiki/Publications";"/Projects/OntoWiki";"2142";"16929.0";
"/AxelNgonga.html";"/AxelNgonga.html";"2086";"108668.0";
"/Login?show_comments=1";"/Login?show_comments=1";"2003";"27569.0";
"/Events/2013/LeipzigerSemanticWebTag.html";"/Events/2013/LeipzigerSemanticWebTag.html";"1988";"115373.0";
"/Projects/OntoWiki/__history__.html?0=";"/Projects/OntoWiki";"1946";"142597.0";
"/Projects/DBPSB";"/Projects/DBPSB";"1906";"98280.0";
"/Projects/OntoWiki/Demo";"/Projects/OntoWiki/Demo";"1875";"97861.0";
"/Projects/OntoWiki.html";"/About.html";"1852";"119781.0";
"/Projects/AGDISTIS.html";"/Projects/AGDISTIS.html";"1819";"172627.0";
"/Projects/OntoWiki/FirstSteps";"/Projects/OntoWiki/FirstSteps";"1776";"185535.0";
"/wiki/Screenshots";"/Projects/DLLearner";"1765";"46757.0";
"/Projects/ORE";"/Projects/ORE";"1741";"76991.0";
"/Projects/Sparqlify.html";"/Projects/Sparqlify.html";"1725";"120113.0";
"/Projects/GERBIL.html";"/Projects/GERBIL.html";"1720";"142012.0";
"/Jobs.html";"/Jobs.html";"1701";"98258.0";
"/Teaching.html";"/About.html";"1677";"115235.0";
"/Teaching.html";"/Teaching.html";"1654";"117132.0";
"/wiki/ProtegePlugin";"/wiki/ProtegePlugin";"1535";"107542.0";
"/Publications.html";"/Publications.html";"1412";"109403.0";
"/Projects/Powl.html";"/Projects/Powl.html";"1387";"77365.0";
"/Events/2012/LeipzigerSemanticWebDay";"/Events/2012/LeipzigerSemanticWebDay";"1386";"54486.0";
"/Projects/xOperator";"/Projects/xOperator";"1358";"82690.0";
"/Projects/BOA";"/Projects/BOA";"1347";"66480.0";
"/Projects/OntoWiki/Help";"/Projects/OntoWiki/Help";"1338";"63893.0";
"/AliKhalili.html";"/AliKhalili.html";"1333";"72588.0";
"/Projects/SemanticPingBack";"/Projects/SemanticPingBack";"1320";"85177.0";
"/Projects/LinkedGeoData.html";"/Projects/LinkedGeoData.html";"1296";"76956.0";
"/Projects/DSSN.html";"/Projects/DSSN.html";"1295";"38680.0";
"/Projects";"/About";"1284";"93749.0";
"/Projects/DLLearner.html";"/Projects/DLLearner.html";"1237";"98962.0";
"/Jobs.html";"/About.html";"1216";"81953.0";
"/Events/2014/DERM2014.html";"/Events/2014/DERM2014.html";"1191";"84620.0";
"/projects/LODStats";"/projects/LODStats";"1189";"85152.0";
"/Projects/OntoWiki/Features";"/Projects/OntoWiki/Features";"1177";"87298.0";
"/Projects/DLLearner/OnePageIntroduction";"/Projects/DLLearner";"1166";"100502.0";
"/Projects/DBpedia.html";"/Projects/DBpedia.html";"1148";"54582.0";
"/";"/";"1117";"266959.0";
"/SoerenAuer.html";"/About.html";"1102";"72279.0";
"/Projects/OntoWiki/";"/Projects/OntoWiki/";"1084";"53846.0";
"/Team";"/About";"1068";"85624.0";
"/SocialSemanticWebConference";"/SocialSemanticWebConference";"1063";"30373.0";
"/AmrapaliZaveri.html";"/AmrapaliZaveri.html";"1048";"53901.0";
"/wiki/ReasonerInstallation";"/wiki/ReasonerInstallation";"1037";"19986.0";
"/Projects/Facete.html";"/Projects/Facete.html";"1024";"73402.0";
"/SaeedehShekarpour.html";"/SaeedehShekarpour.html";"1017";"73766.0";
"/Events/2011/LeipzigerSemanticWebDay/Programm";"/Events/2011/LeipzigerSemanticWebDay";"999";"67941.0";
"/__history__.html?0=";"/About.html";"999";"72696.0";
"/Groups/__history__.html?0=";"/About";"944";"42923.0";
"/Projects/LinkedGeoData";"/Projects/LinkedGeoData";"941";"39629.0";
"/RicardoUsbeck.html";"/RicardoUsbeck.html";"940";"67361.0";
"/Projects/dbpedia";"/Projects/dbpedia";"931";"55809.0";
"/Projects/SPARQL2NL.html";"/Projects/SPARQL2NL.html";"924";"65383.0";
"/DimitrisKontokostas.html";"/DimitrisKontokostas.html";"921";"44191.0";
"/wiki/Overview";"/Projects/DLLearner";"918";"91599.0";
"/Projects/NIF.html";"/Projects/NIF.html";"913";"39344.0";
"/Projects/Stats2RDF";"/Projects/Stats2RDF";"900";"63641.0";
"/Jobs";"/About";"873";"67027.0";
"/Groups.html";"/About.html";"872";"36475.0";
"/Projects/NLP2RDF";"/Projects/NLP2RDF";"850";"45418.0";
"/Projects/OntoWikiProjects/OntoWiki";"/Projects/OntoWikiProjects/OntoWiki";"815";"26867.0";
"/Events/2011/LeipzigerSemanticWebDay/Programm";"/Events/2011/LeipzigerSemanticWebDay/Programm";"814";"62947.0";
"/Projects/OntoWiki/Screenshots";"/Projects/OntoWiki/Screenshots";"799";"68953.0";
"/Projects/OntoWiki/UsingOntoWikiWithVirtuoso";"/Projects/OntoWiki/UsingOntoWikiWithVirtuoso";"784";"34084.0";
"/Projects/QueryCache";"/Projects/QueryCache";"781";"39632.0";
"/Projects/SparqlMap.html";"/Projects/SparqlMap.html";"781";"43053.0";
"/wiki/Demo";"/Projects/DLLearner";"775";"47979.0";
"/WebScienceWorkshop";"/WebScienceWorkshop";"753";"35322.0";
"/Projects/dbpedia";"/About";"744";"48316.0";
"/Groups";"/About";"735";"12260.0";
"/Partners.html";"/About.html";"728";"56058.0";
"/Publications";"/About";"723";"7052.0";
"/Presentations.html";"/About.html";"715";"26306.0";
"/SoerenAuer/HowToDescribeResearchProjectsOnWikipedia";"/SoerenAuer/HowToDescribeResearchProjectsOnWikipedia";"715";"23665.0";
"/Projects/Downloads";"/Projects/OntoWiki";"707";"59138.0";
"/__history__.html?0=";"/About";"700";"40820.0";
"/Projects/NIF";"/Projects/NIF";"699";"27036.0";
"/Projects/RDFauthor.html";"/Projects/RDFauthor.html";"699";"55382.0";
"/Projects.html";"/Projects/OntoWiki.html";"698";"33026.0";
"/Projects/SparqlTrainer";"/Projects/SparqlTrainer";"695";"28814.0";
"/Projects/LIMES";"/Projects/LIMES";"686";"39658.0";
"/EdgardMarx.html";"/EdgardMarx.html";"684";"31885.0";
"/Projects/DLLearner/OnePageIntroduction";"/Projects/DLLearner/OnePageIntroduction";"683";"47625.0";
"/Projects/RDFAuthor";"/Projects/RDFAuthor";"681";"44335.0";
"/Events.html";"/About.html";"669";"29918.0";
"/Team";"/Team";"663";"21449.0";
"/Groups/ES";"/About";"662";"35843.0";
"/wiki/OntologyLearning";"/Projects/DLLearner";"650";"41940.0";
"/Login";"/About";"646";"15256.0";
"/Groups/MOLE";"/About";"636";"3606.0";
"/Projects/DeFacto.html";"/Projects/DeFacto.html";"618";"39038.0";
"/Projects/ORE.html";"/Projects/ORE.html";"618";"56721.0";
"/Projects/Erfurt";"/Projects/Erfurt";"611";"42281.0";
"/SebastianHellmann.html";"/SebastianHellmann.html";"600";"27574.0";
"/Projects/OntoWiki/Help";"/Projects/OntoWiki";"589";"36969.0";
"/Projects/SemanticQuran.html";"/Projects/SemanticQuran.html";"588";"38093.0";
"/JensLehmann.html";"/JensLehmann.html";"584";"21904.0";
"/About.html";"/Projects.html";"576";"45134.0";
"/Projects/DEQA.html";"/Projects/DEQA.html";"559";"32368.0";
"/Projects/openQA.html";"/Projects/openQA.html";"555";"39110.0";
"/Projects/SemanticPingback";"/Projects/SemanticPingback";"554";"51356.0";
"/Projects/Triplify.html";"/Projects/Triplify.html";"550";"24843.0";
"/Projects/OntoWiki/AccessControl";"/Projects/OntoWiki/AccessControl";"547";"52717.0";
"/Projects/NLP2RDF.html";"/Projects/NLP2RDF.html";"543";"32128.0";
"/Projects/LOD2.html";"/Projects/LOD2.html";"541";"34820.0";
"/wiki/Features";"/Projects/DLLearner";"541";"36512.0";
"/Projects/SemMap.html";"/Projects/SemMap.html";"536";"25565.0";
"/Projects/SemanticPingback.html";"/Projects/SemanticPingback.html";"530";"28727.0";
"/Projects/LOD2.html";"/About.html";"529";"33794.0";
"/Projects/SoftWiki";"/About";"529";"27760.0";
"/Projects/RDFauthor";"/Projects/RDFauthor";"524";"29144.0";
"/MichaelMartin.html";"/MichaelMartin.html";"521";"20351.0";
"/Projects/MobileSocialSemanticWeb";"/Projects/MobileSocialSemanticWeb";"519";"31311.0";
"/Projects/MobileSocialSemanticWeb.html";"/Projects/MobileSocialSemanticWeb.html";"518";"26412.0";
"/Projects/NKE";"/Projects/NKE";"516";"24700.0";
"/Projects/OntoWikiMobile";"/Projects/OntoWikiMobile";"515";"26377.0";
"/SebastianTramp.html";"/SebastianTramp.html";"507";"26706.0";
"/MohamedSherif.html";"/MohamedSherif.html";"499";"30358.0";
"/Projects/GeoKnow.html";"/Projects/GeoKnow.html";"499";"35621.0";
"/Events/2011/LeipzigerSemanticWebDay/Tickets";"/Events/2011/LeipzigerSemanticWebDay";"498";"31817.0";
"/Projects/LIMES.html";"/About.html";"496";"36623.0";
"/Projects/NKE.html";"/Projects/NKE.html";"487";"20398.0";
"/Projects/R2D2";"/Projects/R2D2";"486";"12559.0";
"/NatanaelArndt.html";"/NatanaelArndt.html";"481";"40541.0";
"/Projects/OntoWiki/InstallFromSubversion";"/Projects/OntoWiki/InstallFromSubversion";"478";"41402.0";
"/projects/aloe";"/projects/aloe";"476";"29594.0";
"/Projects/DBpedia.html";"/About.html";"470";"26066.0";
"/Contact.html";"/About.html";"463";"39552.0";
"/wiki/Overview";"/wiki/Overview";"461";"24953.0";
"/Projects/GeoKnow.html";"/About.html";"460";"41296.0";
"/Events/2009/OntoWikiKickMidTerm";"/Events/2009/OntoWikiKickMidTerm";"455";"47.0";
"/Events/2013/LeipzigerSemanticWebTag/Kerntag.html";"/Events/2013/LeipzigerSemanticWebTag.html";"452";"39996.0";
"/Projects/SAIM.html";"/Projects/SAIM.html";"452";"29473.0";
"/Topics.html";"/Topics.html";"447";"7912.0";
"/Projects/Xodx.html";"/Projects/Xodx.html";"446";"23185.0";
"/wiki/Eclipse";"/wiki/Eclipse";"446";"29632.0";
"/Projects/NLP2RDF.html";"/About.html";"436";"34673.0";
"/Projects/DLLearner.html";"/About.html";"430";"37965.0";
"/Publications";"/Publications";"429";"5191.0";
"/Projects/lodquery";"/Projects/lodquery";"428";"26617.0";
"/Projects/xOperator.html";"/Projects/xOperator.html";"428";"21194.0";
"/AxelNgonga.html";"/About.html";"413";"30418.0";
"/Projects/LIMES/";"/Projects/LIMES/";"413";"27605.0";
"/Events/2012/LeipzigerSemanticWebDay/Kerntag";"/Events/2012/LeipzigerSemanticWebDay";"412";"15489.0";
"/Groups/SIMBA";"/About";"410";"2710.0";
"/NatanaelArndt.html";"/About.html";"407";"29574.0";
"/wiki/Carcinogenesis";"/wiki/Carcinogenesis";"406";"19484.0";
"/Projects/AutoSPARQL";"/Projects/AutoSPARQL";"402";"31624.0";
"/About.html";"/Team.html";"401";"38577.0";
"/Projects/CSVImport.html";"/Projects/CSVImport.html";"400";"36370.0";
"/Projects/OntoWiki/ChangeLog";"/Projects/OntoWiki/ChangeLog";"397";"29219.0";
"/Projects/SlideWiki.html";"/About.html";"397";"23269.0";
"/AliKhalili";"/AliKhalili";"394";"15995.0";
"/SaeedehShekarpour.html";"/About.html";"389";"24722.0";
"/ThomasRiechert.html";"/ThomasRiechert.html";"387";"17657.0";
"/Internal";"/Internal";"383";"9910.0";
"/Projects/jena-sparql-api.html";"/Projects/jena-sparql-api.html";"382";"16169.0";
"/Projects/USPatents.html";"/Projects/USPatents.html";"380";"33713.0";
"/Projects/QueryCache.html";"/Projects/QueryCache.html";"379";"19736.0";
"/About.html";"/Projects/RDFaCE.html";"378";"20282.0";
"/Contact.html";"/Contact.html";"378";"31855.0";
"/Projects/RDFaCE.html";"/About.html";"372";"28652.0";
"/Projects/Erfurt.html";"/Projects/Erfurt.html";"371";"26443.0";
"/Projects/XML2OWL.html";"/Projects/XML2OWL.html";"371";"21492.0";
"/Projects/BIG.html";"/About.html";"369";"19697.0";
"/Projects/LinkedGeoData.html";"/About.html";"368";"26208.0";
"/Projects/REX.html";"/Projects/REX.html";"368";"32020.0";
"/Projects/R2D2.html";"/Projects/R2D2.html";"361";"15864.0";
"/Projects/Downloads/";"/Projects/Downloads/";"359";"25354.0";
"/Events/2013/LeipzigerSemanticWebTag/Einladung.html";"/Events/2013/LeipzigerSemanticWebTag.html";"357";"35369.0";
"/Colloquium";"/Colloquium";"353";"30545.0";
"/Projects";"/Projects/OntoWiki";"352";"24460.0";
"/Projects/OntoWiki/FirstSteps";"/Projects/OntoWiki/Help";"352";"47876.0";
"/NadineJaenicke.html";"/NadineJaenicke.html";"348";"13221.0";
"/Projects/RDFSlice.html";"/Projects/RDFSlice.html";"348";"18608.0";
"/SebastianTramp.html";"/About.html";"348";"30401.0";
"/ClausStadler.html";"/ClausStadler.html";"347";"19925.0";
"/Partners.html";"/Partners.html";"347";"18737.0";
"/MuhammadSaleem.html";"/MuhammadSaleem.html";"344";"20643.0";
"/wiki/Eclipse";"/Projects/DLLearner";"344";"26380.0";
"/wiki/Installation";"/Projects/DLLearner";"344";"40198.0";
"/About.html";"/Projects/CubeViz.html";"342";"23614.0";
"/Projects";"/Projects/DLLearner";"342";"27695.0";
"/Projects/conTEXT.html";"/About.html";"342";"28824.0";
"/wiki/FirstSteps";"/Projects/DLLearner";"341";"17019.0";
"/Projects/DBpediaDQ.html";"/Projects/DBpediaDQ.html";"338";"26600.0";
"/ChristophLange.html";"/ChristophLange.html";"337";"9957.0";
"/Projects/SAIM";"/Projects/SAIM";"337";"16003.0";
"/AliKhalili.html";"/About.html";"334";"27201.0";
"/Projects/LinkedHistory/PND";"/Projects/LinkedHistory/PND";"333";"18841.0";
"/Projects/OntoWiki";"/Projects/OntoWiki/Demo";"332";"27524.0";
"/Projects/Triplify";"/Projects/Triplify";"329";"16250.0";
"/__history__.html?0=";"/Publications";"329";"15124.0";
"/Demo/ConTEXT.html";"/About.html";"327";"7970.0";
"/Projects/Palmetto.html";"/Projects/Palmetto.html";"327";"22109.0";
"/Projects/xOperator/SWC2008";"/Projects/xOperator/SWC2008";"327";"6829.0";
"/Projects/OntoWiki";"/Projects/OntoWiki/Help";"322";"27494.0";
"/Projects/SparqlTrainer.html";"/Projects/SparqlTrainer.html";"321";"15300.0";
"/wiki/ORE";"/wiki/ORE";"321";"19129.0";
"/Projects/N3NERNEDNIF.html";"/Projects/N3NERNEDNIF.html";"319";"28440.0";
"/Projects/LinkedGeoData";"/About";"317";"17036.0";
"/Projects/MobileSocialSemanticWeb/Architecture";"/Projects/MobileSocialSemanticWeb/Architecture";"314";"19653.0";
"/Presentations";"/About";"312";"3370.0";
"/Groups/SIMBA";"/Groups/SIMBA";"311";"6810.0";
"/KonradHoeffner.html";"/KonradHoeffner.html";"311";"9502.0";
"/Projects/OntoWiki/Publications";"/Projects/OntoWiki/Publications";"311";"4281.0";
"/Projects/xOperator/Templates";"/Projects/xOperator/Templates";"311";"8721.0";
"/Internal/DataWebLecture";"/Internal/DataWebLecture";"310";"7054.0";
"/Events/2013/LeipzigerSemanticWebTag/Kerntag.html";"/Events/2013/LeipzigerSemanticWebTag/Kerntag.html";"308";"26420.0";
"/Projects/Stats2RDF.html";"/Projects/Stats2RDF.html";"308";"22963.0";
"/SebastianHellmann.html";"/About.html";"308";"19491.0";
"/Projects/OntoWiki.html";"/Projects/CubeViz.html";"306";"32339.0";
"/Events/2009/LeipzigerSemanticWebDay";"/Events/2009/LeipzigerSemanticWebDay";"304";"12797.0";
"/Projects/Sparqlify.html";"/About.html";"304";"20180.0";
"/Projects/OntoWiki/AccessControl";"/Projects/OntoWiki";"303";"38839.0";
"/wiki/LearningExamples";"/Projects/DLLearner";"302";"32579.0";
"/__history__.html?0=";"/Topics.html";"300";"24374.0";
"/DaryaTarasowa.html";"/About.html";"297";"13154.0";
"/About.html";"/Projects/LIMES.html";"296";"17820.0";
"/Teaching";"/About";"296";"4455.0";
"/Internal/NewPhDStudents";"/Internal/NewPhDStudents";"295";"21978.0";
"/Projects/DLLearner";"/About";"295";"24692.0";
"/TommasoSoru.html";"/TommasoSoru.html";"295";"16086.0";
"/Projects/OntoWiki/Users";"/Projects/OntoWiki/Users";"293";"12911.0";
"/Projects/KeyNodeJS.html";"/Projects/KeyNodeJS.html";"292";"6490.0";
"/Events/2012/LeipzigerSemanticWebDay/Tutorien";"/Events/2012/LeipzigerSemanticWebDay";"289";"18819.0";
"/Projects/OntoWiki/MapPlugin";"/Projects/OntoWiki/MapPlugin";"288";"20920.0";
"/Projects/SlideWiki.html";"/Projects/SlideWiki.html";"288";"11040.0";
"/wiki/Architecture";"/Projects/DLLearner";"287";"19405.0";
"/Projects/FOX.html";"/About.html";"286";"28456.0";
"/Events/2011/LeipzigerSemanticWebDay/Einladung";"/Events/2011/LeipzigerSemanticWebDay/Einladung";"285";"17427.0";
"/Groups/__history__.html?0=";"/Groups/SIMBA";"285";"9242.0";
"/JosueIglesias?show_comments=1";"/JosueIglesias?show_comments=1";"283";"4635.0";
"/MohamedMorsey.html";"/MohamedMorsey.html";"283";"14027.0";
"/Projects/ReDDObservatory.html";"/Projects/ReDDObservatory.html";"280";"15579.0";
"/Projects/SparqlMap.html";"/About.html";"274";"14611.0";
"/AmrapaliZaveri";"/AmrapaliZaveri";"273";"8265.0";
"/DaryaTarasowa.html";"/DaryaTarasowa.html";"273";"13116.0";
"/Projects/LDAP/Backend";"/Projects/LDAP/Backend";"271";"16117.0";
"/Projects/OntoWiki/__history__.html?0=";"/Projects/OntoWiki/Publications";"271";"26820.0";
"/Projects/OntoWiki";"/Projects/OntoWiki/FirstSteps";"270";"27616.0";
"/Projects/OntoWiki/Demo";"/Projects/OntoWiki/Help";"267";"39415.0";
"/NadineJaenicke";"/NadineJaenicke";"265";"6893.0";
"/Projects/OntoWikiEU.html";"/Projects/OntoWikiEU.html";"265";"6888.0";
"/Partner";"/About";"264";"11855.0";
"/Projects/xOperator/Demo";"/Projects/xOperator";"264";"14827.0";
"/JensLehmann.html";"/About.html";"263";"12889.0";
"/Events/2013/LeipzigerSemanticWebTag.html";"/About.html";"262";"20267.0";
"/Groups/ES";"/Groups/ES";"262";"11346.0";
"/Projects/RDFACE";"/Projects/RDFACE";"262";"15583.0";
"/Projects";"/Projects/Powl";"261";"22917.0";
"/Projects/SoftWiki.html";"/Projects/SoftWiki.html";"258";"15189.0";
"/wiki/Screenshots";"/wiki/Screenshots";"258";"8765.0";
"/About";"/Projects/RDFaCE";"257";"11011.0";
"/Internal/InternationalStudentsHelpCenter";"/Internal/InternationalStudentsHelpCenter";"256";"9701.0";
"/projects/FOX";"/projects/FOX";"256";"5190.0";
"/Groups/MOLE.html";"/About.html";"254";"27959.0";
"/Projects/ReDDObservatory";"/Projects/ReDDObservatory";"254";"9533.0";
"/RenSpeck.html";"/RenSpeck.html";"254";"13222.0";
"/Projects/Softwiki";"/About";"253";"17181.0";
"/Projects/OntoWiki.html";"/Projects.html";"252";"14459.0";
"/Projects/TripleCheckMate.html";"/Projects/TripleCheckMate.html";"252";"19905.0";
"/Projects/CubeViz.html";"/About.html";"251";"19796.0";
"/Projects/OntoWiki/CommandLineInterface";"/Projects/OntoWiki/CommandLineInterface";"251";"20205.0";
"/Team?show_files=1";"/Team?show_files=1";"251";"13670.0";
"/Events/2013/LeipzigerSemanticWebTag/Einladung.html";"/Events/2013/LeipzigerSemanticWebTag/Einladung.html";"250";"17249.0";
"/About.html";"/Projects/OntoWikiProjects/OntoWiki";"249";"10637.0";
"/Projects/LinkingLOD.html";"/About.html";"248";"19195.0";
"/About";"/Events/2010/LeipzigerSemanticWebDay";"246";"15174.0";
"/Team.html";"/Projects/OntoWiki.html";"246";"7065.0";
"/wiki/ProtegePlugin";"/Projects/DLLearner";"246";"37323.0";
"/About";"/Projects";"245";"19432.0";
"/Register.html";"/Register.html";"245";"24157.0";
"/Groups/__history__.html?0=";"/Groups/MOLE";"244";"10100.0";
"/Projects/ALOE.html";"/Projects/ALOE.html";"244";"20138.0";
"/Projects/DBpedia.html";"/Projects/OntoWiki.html";"243";"12829.0";
"/Projects/OntoWiki/Help/Classes";"/Projects/OntoWiki/Help";"243";"19297.0";
"/Groups/MOLE";"/Groups/MOLE";"241";"1348.0";
"/IvanErmilov.html";"/IvanErmilov.html";"238";"9547.0";
"/Projects/OntoWiki/WebServices";"/Projects/OntoWiki/WebServices";"238";"25002.0";
"/SarvenCapadisli.html";"/SarvenCapadisli.html";"238";"7158.0";
"/About.html";"/AxelNgonga.html";"234";"8215.0";
"/Events/2011/LeipzigerSemanticWebDay/Einladung";"/Events/2011/LeipzigerSemanticWebDay";"234";"9558.0";
"/Projects/conTEXT.html";"/Projects/conTEXT.html";"234";"11869.0";
"/Topics.html";"/About.html";"233";"9232.0";
"/FarshadBadie.html";"/FarshadBadie.html";"232";"7702.0";
"/Projects/SlideWiki.html";"/Projects/OntoWiki.html";"232";"13314.0";
"/Projects/SoftWiki";"/Projects/OntoWiki/";"232";"6694.0";
"/Projects/ASSESS.html";"/Projects/ASSESS.html";"231";"19873.0";
"/Topics.html";"/Teaching.html";"231";"3388.0";
"/Projects/OntoWiki.html";"/Projects/Powl.html";"230";"18899.0";
"/Projects/SINA.html";"/Projects/SINA.html";"230";"20990.0";
"/Projects/Triplify";"/About";"226";"13210.0";
"/MartinBruemmer.html";"/MartinBruemmer.html";"225";"9073.0";
"/Events/2014/DERM2014/Programm.html";"/Events/2014/DERM2014.html";"224";"12252.0";
"/Projects/OntoWiki";"/Projects/OntoWiki/Features";"224";"12776.0";
"/Projects/OntoWiki/EventPluginArchitecture";"/Projects/OntoWiki/EventPluginArchitecture";"224";"13867.0";
"/Groups/__history__.html?0=";"/Projects/DLLearner";"223";"8203.0";
"/Projects.html";"/Projects/Powl.html";"223";"9745.0";
"/Groups/ES.html";"/About.html";"222";"21438.0";
"/wiki/ReasonerInstallation";"/Projects/DLLearner";"221";"7850.0";
"/Projects/OntoWiki.html";"/Projects/OntoWikiProjects/OntoWiki";"220";"10867.0";
"/Projects/xOperator";"/About";"218";"15024.0";
"/RicardoUsbeck.html";"/About.html";"216";"12665.0";
"/About.html";"/SoerenAuer.html";"215";"11346.0";
"/Publications";"/Projects/DLLearner";"214";"2225.0";
"/Projects/DBPSB.html";"/About.html";"213";"10207.0";
"/Projects/Downloads";"/Projects/Downloads";"212";"14982.0";
"/__history__.html?1=";"/Publications";"212";"8533.0";
"/Projects/BioASQ.html";"/About.html";"211";"19638.0";
"/__history__.html?0=";"/Projects/DLLearner";"210";"8484.0";
"/__history__.html?1=";"/About";"210";"9890.0";
"/About.html";"/Groups/MOLE.html";"209";"13508.0";
"/Projects/LDAP.html";"/Projects/LDAP.html";"209";"14456.0";
"/NadineJaenicke.html";"/About.html";"208";"12051.0";
"/About.html";"/Projects/FOX.html";"207";"13756.0";
"/Projects/SoftWiki";"/Projects/SoftWiki";"206";"10955.0";
"/Projects/openQA.html";"/About.html";"206";"25934.0";
"/About.html";"/Projects/Powl.html";"205";"9886.0";
"/Projects/xOperator/CommunicationScenarios";"/Projects/xOperator/CommunicationScenarios";"205";"7247.0";
"/About.html";"/Projects/AutoSPARQL.html";"202";"14830.0";
"/Events/2013/LeipzigerSemanticWebTag/Tutorien.html";"/Events/2013/LeipzigerSemanticWebTag.html";"202";"15775.0";
"/LorenzBuehmann.html";"/LorenzBuehmann.html";"202";"10581.0";
"/Projects/SemMap";"/Projects/SemMap";"202";"7246.0";
"/Events/2012/LeipzigerSemanticWebDay/Einladung";"/Events/2012/LeipzigerSemanticWebDay";"200";"15174.0";
"/Projects/RDFaCE.html";"/Projects/OntoWiki.html";"200";"10831.0";
"/ThomasRiechert.html";"/About.html";"199";"14754.0";
"/Projects/OntoWiki/Changelog";"/Projects/OntoWiki";"198";"15009.0";
"/About";"/Events/2011/LeipzigerSemanticWebDay";"197";"12312.0";
"/AmrapaliZaveri.html";"/About.html";"197";"16539.0";
"/Projects/CatalogusProfessorum.html";"/About.html";"195";"8951.0";
"/Projects/OntoWiki/DefaultStylesheet";"/Projects/OntoWiki/DefaultStylesheet";"193";"8724.0";
"/Projects/OntoWiki";"/Projects/OntoWiki/Screenshots";"192";"10643.0";
"/Projects/xOperator/Screenshots";"/Projects/xOperator";"192";"9508.0";
"/SebastianTramp";"/SebastianTramp";"192";"14108.0";
"/Events/2014/DERM2014/Programm.html";"/Events/2014/DERM2014/Programm.html";"191";"8435.0";
"/Events/2011/LeipzigerSemanticWebDay";"/About";"190";"8598.0";
"/Login";"/Login?show_comments=1";"190";"3603.0";
"/Projects/OntoWiki/Virtuoso";"/Projects/OntoWiki/Virtuoso";"190";"10285.0";
"/Projects/OntoWiki/Demo";"/Projects/OntoWiki/Screenshots";"189";"19514.0";
"/Events/2010/LeipzigerSemanticWebDay";"/About";"184";"19307.0";
"/Groups";"/Projects";"184";"17194.0";
"/Projects/Triplify.html";"/About.html";"184";"11424.0";
"/SoerenAuer";"/SoerenAuer";"182";"11574.0";
"/MichaelRoeder.html";"/MichaelRoeder.html";"180";"9531.0";
"/Projects/AGDISTIS.html";"/Projects/FOX.html";"180";"26414.0";
