"ga:nextPagePath";"ga:landingPagePath";"ga:pageviews";"ga:timeOnPage";
"/";"/";"548";"157547.0";
"/.well-known/void";"/.well-known/void";"2";"22.0";
"/?b=http://aksw.org/Projects/CubeViz.html&conf=http://purl.org/pundit/conf/pundit-all.js";"/?b=http://aksw.org/Projects/CubeViz.html&conf=http://purl.org/pundit/conf/pundit-eswc.js";"2";"39.0";
"/?b=http://aksw.org/Projects/CubeViz.html&conf=http://purl.org/pundit/conf/pundit-eswc.js";"/?b=http://aksw.org/Projects/CubeViz.html&conf=http://purl.org/pundit/conf/pundit-eswc.js";"4";"170.0";
"/About";"/About";"222";"5628.0";
"/About.html";"/About";"1";"4.0";
"/About?offset=351";"/About";"1";"12.0";
"/About?offset=363";"/About";"1";"7.0";
"/About?offset=443";"/About";"1";"6.0";
"/About?offset=476";"/About";"1";"6.0";
"/About?offset=478";"/About";"1";"3.0";
"/About?offset=482";"/About";"4";"39.0";
"/About?offset=483";"/About";"1";"5.0";
"/About?offset=493";"/About";"1";"7.0";
"/About?offset=495";"/About";"1";"4.0";
"/About?offset=497";"/About";"1";"8.0";
"/About?offset=520";"/About";"1";"94.0";
"/About?offset=543";"/About";"1";"7.0";
"/About?offset=549";"/About";"4";"58.0";
"/About?offset=572";"/About";"1";"5.0";
"/About?offset=577";"/About";"2";"23.0";
"/About?offset=579";"/About";"1";"54.0";
"/About?offset=583";"/About";"1";"17.0";
"/About?offset=598";"/About";"2";"32.0";
"/About?offset=720";"/About";"1";"9.0";
"/About?offset=770";"/About";"1";"3.0";
"/AliKhalili";"/About";"5";"78.0";
"/AmrapaliZaveri";"/About";"2";"8.0";
"/Data/GermanBudget";"/About";"4";"527.0";
"/DimitrisKontokostas";"/About";"5";"11.0";
"/Events/2009/Campus2009";"/About";"1";"10.0";
"/FP7Ideas/SemanticDocumentWiki";"/About";"1";"3.0";
"/Groups";"/About";"7";"24.0";
"/Groups/CSSE";"/About";"2";"4.0";
"/Groups/ES";"/About";"2";"5.0";
"/Groups/MOLE";"/About";"3";"3.0";
"/Groups/SIMBA";"/About";"2";"4.0";
"/Groups/__history__.html?0=";"/About";"5";"42.0";
"/Internal";"/About";"4";"40.0";
"/Internal/";"/About";"1";"7.0";
"/Internal/AKSW/Server";"/About";"1";"17.0";
"/Internal/Akquise/HBFG2010";"/About";"1";"47.0";
"/Internal/InternationalStudentsHelpCenter";"/About";"4";"7.0";
"/Internal/NewPhDStudents";"/About";"12";"672.0";
"/Internal/PaperSVN";"/About";"2";"59.0";
"/Internal/Responsibilities";"/About";"3";"8.0";
"/Internal/ScientificWriting";"/About";"2";"11.0";
"/Internal/Server";"/About";"2";"12.0";
"/Internal/WorkingTechniques";"/About";"1";"369.0";
"/Internal/responsibilities";"/About";"3";"327.0";
"/Login";"/About";"68";"2171.0";
"/Login.html";"/About";"1";"2.0";
"/Loginx";"/About";"1";"29.0";
"/Partner";"/About";"1";"6.0";
"/Password";"/About";"4";"312.0";
"/Projects";"/About";"2";"165.0";
"/Projects/LinkedDataBrowser";"/About";"2";"18.0";
"/Projects/MobileSocialSemanticWeb";"/About";"2";"2.0";
"/Projects/NKE";"/About";"3";"1224.0";
"/Projects/OntoWiki";"/About";"1";"10.0";
"/Projects/Puma";"/About";"2";"157.0";
"/Projects/tree";"/About";"1";"3.0";
"/Publications";"/About";"1";"5.0";
"/Registration";"/About";"2";"4.0";
"/TextSearch?phrase=";"/About";"3";"21.0";
"/TextSearch?phrase=DELL";"/About";"2";"8.0";
"/TextSearch?phrase=Dell";"/About";"1";"4.0";
"/TextSearch?phrase=Hardware";"/About";"1";"4.0";
"/TextSearch?phrase=Responsibilities";"/About";"1";"6.0";
"/TextSearch?phrase=Semantic";"/About";"1";"10.0";
"/TextSearch?phrase=Sementic+web";"/About";"1";"21.0";
"/TextSearch?phrase=Web";"/About";"1";"13.0";
"/TextSearch?phrase=account";"/About";"5";"21.0";
"/TextSearch?phrase=accounts";"/About";"2";"11.0";
"/TextSearch?phrase=bib";"/About";"2";"7.0";
"/TextSearch?phrase=burse";"/About";"1";"2.0";
"/TextSearch?phrase=cloud";"/About";"1";"6.0";
"/TextSearch?phrase=dell";"/About";"2";"22.0";
"/TextSearch?phrase=ib";"/About";"2";"2.0";
"/TextSearch?phrase=kosten";"/About";"1";"6.0";
"/TextSearch?phrase=login";"/About";"1";"9.0";
"/TextSearch?phrase=logo";"/About";"2";"12.0";
"/TextSearch?phrase=moussallem";"/About";"4";"41.0";
"/TextSearch?phrase=premium";"/About";"1";"12.0";
"/TextSearch?phrase=reimbursement";"/About";"4";"8.0";
"/TextSearch?phrase=reisekosten";"/About";"1";"4.0";
"/TextSearch?phrase=server";"/About";"2";"30.0";
"/TextSearch?phrase=shorthistory";"/About";"1";"13.0";
"/TextSearch?phrase=svn";"/About";"1";"3.0";
"/TextSearch?phrase=travel";"/About";"1";"4.0";
"/Wachstumskern";"/About";"1";"17.0";
"/__history__.html?0=";"/About";"6";"67.0";
"/asdfasdf";"/About";"2";"10.0";
"/password";"/About";"6";"168.0";
"/reimbursement";"/About";"11";"1373.0";
"/responsabilities";"/About";"1";"347.0";
"/schema/SWORE";"/About";"2";"62.0";
"/schema/SWORE/102";"/About";"1";"4.0";
"/wakka.php";"/About";"1";"3.0";
"/wakka.php?wakka=Login";"/About";"3";"144.0";
"/wakka.php?wakka=login";"/About";"6";"418.0";
"/wakka.php?wakka=x";"/About";"1";"3.0";
"/ Dimitris Kontokostas";"/About.html";"1";"4.0";
"/About";"/About.html";"2";"7.0";
"/About.html";"/About.html";"9045";"482821.0";
"/Address/Schloss_Birlinghoven_1_53754_Sankt_Augustin.html";"/About.html";"1";"90.0";
"/AlanTygel.html";"/About.html";"17";"1059.0";
"/Alan_Tygel.html";"/About.html";"2";"664.0";
"/AliKhalili.html";"/About.html";"20";"824.0";
"/AmrapaliZaveri.html";"/About.html";"41";"3010.0";
"/AndreValdestilhas.html";"/About.html";"19";"1996.0";
"/AndreasNareike.html";"/About.html";"14";"357.0";
"/AxelNgonga.html";"/About.html";"73";"5590.0";
"/BettinaKlimek.html";"/About.html";"18";"976.0";
"/C:/saleh.jpg";"/About.html";"1";"135.0";
"/ChristophLange.html";"/About.html";"60";"3771.0";
"/CiroBaron.html";"/About.html";"38";"4905.0";
"/ClausStadler.html";"/About.html";"16";"456.0";
"/ClemensHoffmann.html";"/About.html";"4";"20.0";
"/Contact.html";"/About.html";"77";"2872.0";
"/DanielGerber.html";"/About.html";"6";"198.0";
"/DaryaTarasowa.html";"/About.html";"43";"1141.0";
"/Demo/ConTEXT.html";"/About.html";"96";"2051.0";
"/Demo/Luzzu.html";"/About.html";"1";"49.0";
"/Demo/SINA.html";"/About.html";"1";"56.0";
"/Demo/SlideWiki.html";"/About.html";"6";"143.0";
"/Diachron.html";"/About.html";"3";"7.0";
"/DiegoEsteves.html";"/About.html";"21";"522.0";
"/DiegoMoussallem.html";"/About.html";"7";"205.0";
"/Diego_Collarana.html";"/About.html";"23";"1551.0";
"/DietlandZuehlke.html";"/About.html";"21";"255.0";
"/Dimitris Kontokostas";"/About.html";"1";"4.0";
"/DimitrisKontokostas.html";"/About.html";"23";"3507.0";
"/EdgardMarx.html";"/About.html";"26";"792.0";
"/Environment.html";"/About.html";"52";"1921.0";
"/Events.html";"/About.html";"201";"9592.0";
"/Events/2013/LeipzigerSemanticWebTag.html";"/About.html";"2";"53.0";
"/Events/2013/LeipzigerSemanticWebTag/Kerntag.html";"/About.html";"1";"6.0";
"/Events/2014/DERM2014.html";"/About.html";"1";"27.0";
"/FabrizioOrlandi.html";"/About.html";"34";"358.0";
"/Farah_Karim.html";"/About.html";"14";"468.0";
"/FarshadBadie.html";"/About.html";"3";"40.0";
"/FranzTeichmann.html";"/About.html";"11";"27.0";
"/Goekhan_Coskun.html";"/About.html";"35";"2748.0";
"/Groups.html";"/About.html";"230";"10562.0";
"/Groups/AIKE.html";"/About.html";"13";"338.0";
"/Groups/ES.html";"/About.html";"15";"717.0";
"/Groups/MOLE.html";"/About.html";"52";"7106.0";
"/Groups/NLP2RDF.html";"/About.html";"13";"474.0";
"/Groups/SIMBA.html";"/About.html";"18";"853.0";
"/HenriKnochenhauer.html";"/About.html";"9";"185.0";
"/Imprint.html";"/About.html";"29";"1412.0";
"/Internal.html";"/About.html";"11";"1316.0";
"/Irlan.html";"/About.html";"10";"46.0";
"/IvanErmilov.html";"/About.html";"23";"1681.0";
"/JensLehmann.html";"/About.html";"29";"1266.0";
"/JeremyDebattista.html";"/About.html";"21";"345.0";
"/Jobs.html";"/About.html";"774";"50508.0";
"/JoergUnbehauen.html";"/About.html";"8";"703.0";
"/JudieAttard.html";"/About.html";"20";"695.0";
"/JyunYao_Huang.html";"/About.html";"11";"271.0";
"/KarolinKoblenz.html";"/About.html";"15";"158.0";
"/Kemele_M_Endris.html";"/About.html";"29";"851.0";
"/KlaudiaThellmann.html";"/About.html";"16";"1456.0";
"/KlausLyko.html";"/About.html";"19";"591.0";
"/KonradAbicht.html";"/About.html";"6";"624.0";
"/KonradHoeffner.html";"/About.html";"20";"1122.0";
"/Lavdim.html";"/About.html";"55";"1221.0";
"/LorenzBuehmann.html";"/About.html";"32";"1550.0";
"/MarkusAckermann.html";"/About.html";"2";"483.0";
"/MartinBruemmer.html";"/About.html";"29";"1425.0";
"/MarvinFrommhold.html";"/About.html";"3";"34.0";
"/MichaelMartin.html";"/About.html";"23";"2847.0";
"/MichaelMartindocuments/ISWC2008/ISWC08-SWC-poster.pdf";"/About.html";"1";"3.0";
"/MichaelRoeder.html";"/About.html";"9";"33.0";
"/Michael_Galkin.html";"/About.html";"19";"234.0";
"/MilanDojchinovski.html";"/About.html";"13";"402.0";
"/MofeedHassan.html";"/About.html";"17";"211.0";
"/MohamedMorsey.html";"/About.html";"4";"5.0";
"/MohamedSherif.html";"/About.html";"26";"695.0";
"/Mohamed_Nadjib.html";"/About.html";"2";"301.0";
"/Mohamed_Nadjib_Mami.html";"/About.html";"40";"415.0";
"/Mohamed_Nadjib_Mami/1.html";"/About.html";"1";"6.0";
"/MuhammadSaleem.html";"/About.html";"52";"1696.0";
"/NadineJaenicke.html";"/About.html";"34";"3722.0";
"/NataljaFriesen.html";"/About.html";"27";"1219.0";
"/NatanaelArndt.html";"/About.html";"55";"4611.0";
"/NiklasPetersen.html";"/About.html";"23";"1300.0";
"/NileshChakraborty.html";"/About.html";"14";"280.0";
"/NormanHeino.html";"/About.html";"5";"19.0";
"/NormanRadtke.html";"/About.html";"4";"31.0";
"/Partner/12_European_Union_Satellite_Centre";"/About.html";"3";"30.0";
"/Partner/12_European_Union_Satellite_Centre.html";"/About.html";"3";"142.0";
"/Partner/AGTInternational.html";"/About.html";"2";"47.0";
"/Partner/AgetoAG.html";"/About.html";"1";"5.0";
"/Partner/Atos.html";"/About.html";"1";"3.0";
"/Partner/BjoernMuschall.html";"/About.html";"2";"192.0";
"/Partner/CESSDA_AS.html";"/About.html";"1";"123.0";
"/Partner/Centre_for_Renewable_Energy_Sources_and_Saving.html";"/About.html";"1";"45.0";
"/Partner/DFKI.html";"/About.html";"1";"9.0";
"/Partner/DigitalTrowel.html";"/About.html";"2";"73.0";
"/Partner/Eccenca.html";"/About.html";"8";"576.0";
"/Partner/European_Union_Satellite_Centre.html";"/About.html";"1";"6.0";
"/Partner/Food_and_Agriculture_Organization_of_the_United_Nations.html";"/About.html";"1";"45.0";
"/Partner/FrankSchumacher.html";"/About.html";"1";"8.0";
"/Partner/Implisense_GmbH.html";"/About.html";"1";"19.0";
"/Partner/Infineon_Technologies_AG.html";"/About.html";"1";"4.0";
"/Partner/Institut_fuer_Angewandte_Informatik_e_V.html";"/About.html";"3";"111.0";
"/Partner/KyrillMeyer.html";"/About.html";"2";"48.0";
"/Partner/National_Centre_for_Scientific_Research_Demokritos.html";"/About.html";"1";"160.0";
"/Partner/National_and_Kapodistrian_University_of_Athens.html";"/About.html";"1";"177.0";
"/Partner/OpenLink.html";"/About.html";"1";"27.0";
"/Partner/Open_Data_Institute.html";"/About.html";"4";"260.0";
"/Partner/Open_PHACTS_Foundation_LBG.html";"/About.html";"1";"72.0";
"/Partner/PoznanUniversity.html";"/About.html";"1";"3.0";
"/Partner/SemanticWebCompany.html";"/About.html";"3";"617.0";
"/Partner/Semantic_Web_Company_GmbH.html";"/About.html";"3";"1741.0";
"/Partner/TILDE.html";"/About.html";"2";"31.0";
"/Partner/TenForce_BVBA.html";"/About.html";"1";"167.0";
"/Partner/UBL.html";"/About.html";"1";"42.0";
"/Partner/University_of_Southampton.html";"/About.html";"4";"134.0";
"/Partner/VUA.html";"/About.html";"1";"46.0";
"/Partner/WoltersKluwerDeutschland.html";"/About.html";"3";"62.0";
"/Partner/World_Wide_Web_Consortium_W3C_GEIE_ERCIM.html";"/About.html";"1";"128.0";
"/Partner/brox.html";"/About.html";"2";"1421.0";
"/Partners.html";"/About.html";"158";"15996.0";
"/PatrickWestphal.html";"/About.html";"14";"159.0";
"/PhilippFrischmuth.html";"/About.html";"10";"394.0";
"/Presentations.html";"/About.html";"148";"2428.0";
"/Project_Partner/Critical_Publics_Ltd.html";"/About.html";"1";"100.0";
"/Project_Partner/Data_Publica.html";"/About.html";"3";"218.0";
"/Project_Partner/Fraunhofer_FOKUS.html";"/About.html";"1";"839.0";
"/Project_Partner/HYPERBOREA_SRL.html";"/About.html";"1";"38.0";
"/Project_Partner/National_Centre_for_Scientific_Research_Demokritos.html";"/About.html";"1";"84.0";
"/Project_Partner/Piksel_SpA.html";"/About.html";"1";"10.0";
"/Project_Partner/UBITECH.html";"/About.html";"1";"7.0";
"/Project_Partner/University_of_Edinburgh.html";"/About.html";"2";"7.0";
"/Projects.html";"/About.html";"1074";"70162.0";
"/Projects.html/login";"/About.html";"1";"17.0";
"/Projects/";"/About.html";"1";"5.0";
"/Projects/AGDISTIS.html";"/About.html";"54";"9542.0";
"/Projects/AKSWorg.html";"/About.html";"3";"10.0";
"/Projects/AKSWorg/Documentation.html";"/About.html";"1";"454.0";
"/Projects/ALIGNED.html";"/About.html";"38";"4940.0";
"/Projects/ALOE.html";"/About.html";"2";"10.0";
"/Projects/AMSL.html";"/About.html";"30";"3447.0";
"/Projects/ARTeFACT.html";"/About.html";"18";"302.0";
"/Projects/ASSESS.html";"/About.html";"8";"940.0";
"/Projects/ASSESSASSESS/";"/About.html";"2";"845.0";
"/Projects/A_Quality_Assessment_Framework_for_Linked_Open_Datasets.html";"/About.html";"1";"186.0";
"/Projects/AgriNepalData.html";"/About.html";"1";"101.0";
"/Projects/AutoSPARQL.html";"/About.html";"34";"5214.0";
"/Projects/BIG.html";"/About.html";"42";"1988.0";
"/Projects/BOA.html";"/About.html";"11";"1191.0";
"/Projects/BigDataEurope.html";"/About.html";"94";"4806.0";
"/Projects/BioASQ.html";"/About.html";"27";"2096.0";
"/Projects/CSVImport.html";"/About.html";"10";"209.0";
"/Projects/CatalogusProfessorum.html";"/About.html";"26";"574.0";
"/Projects/Cofundos.html";"/About.html";"3";"82.0";
"/Projects/CognitiveEvolutionLD.html";"/About.html";"6";"78.0";
"/Projects/CubeQA.html";"/About.html";"7";"353.0";
"/Projects/CubeViz.html";"/About.html";"36";"5152.0";
"/Projects/DBPSB.html";"/About.html";"25";"2760.0";
"/Projects/DBpedia.html";"/About.html";"58";"3697.0";
"/Projects/DBpediaDQ.html";"/About.html";"9";"229.0";
"/Projects/DBpediaDQCrowd.html";"/About.html";"4";"37.0";
"/Projects/DEER.html";"/About.html";"8";"792.0";
"/Projects/DEQA.html";"/About.html";"11";"690.0";
"/Projects/DLLearner.html";"/About.html";"62";"3473.0";
"/Projects/DQSurvey.html";"/About.html";"7";"125.0";
"/Projects/DSSN.html";"/About.html";"1";"2.0";
"/Projects/DeFacto.html";"/About.html";"8";"832.0";
"/Projects/Diachron.html";"/About.html";"40";"1304.0";
"/Projects/EDSA.html";"/About.html";"6";"411.0";
"/Projects/EISorg";"/About.html";"2";"181.0";
"/Projects/Erfurt.html";"/About.html";"4";"1319.0";
"/Projects/FEASIBLE.html";"/About.html";"21";"1218.0";
"/Projects/FOX.html";"/About.html";"46";"3023.0";
"/Projects/FREME.html";"/About.html";"36";"2267.0";
"/Projects/FTS.html";"/About.html";"1";"46.0";
"/Projects/Facete.html";"/About.html";"14";"2059.0";
"/Projects/FederatedQuery";"/About.html";"9";"1435.0";
"/Projects/GENIA.html";"/About.html";"2";"8.0";
"/Projects/GERBIL.html";"/About.html";"28";"1104.0";
"/Projects/GHO.html";"/About.html";"9";"507.0";
"/Projects/GOLD.html";"/About.html";"37";"1606.0";
"/Projects/GeoKnow.html";"/About.html";"67";"7929.0";
"/Projects/HAWK.html";"/About.html";"26";"3337.0";
"/Projects/HERObservatory.html";"/About.html";"3";"5.0";
"/Projects/KeyNodeJS.html";"/About.html";"3";"31.0";
"/Projects/LATC.html";"/About.html";"4";"483.0";
"/Projects/LDAP.html";"/About.html";"2";"13.0";
"/Projects/LDWPO.html";"/About.html";"21";"1215.0";
"/Projects/LE4SW.html";"/About.html";"2";"87.0";
"/Projects/LESS.html";"/About.html";"3";"435.0";
"/Projects/LIDER.html";"/About.html";"28";"2097.0";
"/Projects/LIMES.html";"/About.html";"78";"5745.0";
"/Projects/LOD2.html";"/About.html";"74";"4458.0";
"/Projects/LOD2.html?bcsi-ac-0f50f852aecff21e=232DFD9C00000002/tDw1zSuqtCL4uZTxq9xvMt+Krl+PgAAAgAAACRC/wCEAwAABgAAABWtIgA=";"/About.html";"1";"7.0";
"/Projects/LODStats.html";"/About.html";"5";"119.0";
"/Projects/LSQ.html";"/About.html";"4";"1195.0";
"/Projects/LUCID.html";"/About.html";"19";"2669.0";
"/Projects/Linda.html";"/About.html";"64";"5674.0";
"/Projects/LinkDaViz.html";"/About.html";"7";"905.0";
"/Projects/LinkedGeoData.html";"/About.html";"52";"3554.0";
"/Projects/LinkedHistory.html";"/About.html";"8";"1001.0";
"/Projects/LinkedSpending.html";"/About.html";"5";"1658.0";
"/Projects/LinkedTCGA.html";"/About.html";"2";"983.0";
"/Projects/LinkingLOD.html";"/About.html";"40";"2889.0";
"/Projects/Lutherbibliographie";"/About.html";"1";"15.0";
"/Projects/Luzzu.html";"/About.html";"36";"2157.0";
"/Projects/MEX.html";"/About.html";"15";"575.0";
"/Projects/MobiVoc.html";"/About.html";"44";"2666.0";
"/Projects/MobileSocialSemanticWeb.html";"/About.html";"3";"56.0";
"/Projects/N3NERNEDNIF.html";"/About.html";"7";"884.0";
"/Projects/NIF.html";"/About.html";"10";"834.0";
"/Projects/NIF4OGGD.html";"/About.html";"1";"3.0";
"/Projects/NKE.html";"/About.html";"10";"746.0";
"/Projects/NLP2RDF.html";"/About.html";"74";"4769.0";
"/Projects/ODINE.html";"/About.html";"12";"358.0";
"/Projects/ORE.html";"/About.html";"8";"686.0";
"/Projects/OntoWiki.html";"/About.html";"144";"15260.0";
"/Projects/OntoWikiEU.html";"/About.html";"19";"599.0";
"/Projects/OntoWikiMobile.html";"/About.html";"2";"1097.0";
"/Projects/OntoWikiProjects/OntoWiki/FirstSteps";"/About.html";"1";"6.0";
"/Projects/OntoWikiProjects/OntoWiki/Help";"/About.html";"3";"1018.0";
"/Projects/OntoWikiProjects/OntoWiki/InstallFromSubversion";"/About.html";"2";"455.0";
"/Projects/OpenAIRE2020.html";"/About.html";"16";"358.0";
"/Projects/OpenCourseWare_observatory.html";"/About.html";"14";"706.0";
"/Projects/OpenResearch.html";"/About.html";"2";"9.0";
"/Projects/Palmetto.html";"/About.html";"8";"1875.0";
"/Projects/Pfarrerbuch.html";"/About.html";"5";"551.0";
"/Projects/Powl.html";"/About.html";"1";"82.0";
"/Projects/QUETSAL.html";"/About.html";"33";"2694.0";
"/Projects/QualisBrasil.html";"/About.html";"2";"494.0";
"/Projects/RDFCompressor";"/About.html";"1";"715.0";
"/Projects/RDFSlice.html";"/About.html";"4";"382.0";
"/Projects/RDFUnit.html";"/About.html";"15";"1528.0";
"/Projects/RDFaCE.html";"/About.html";"34";"1293.0";
"/Projects/REX.html";"/About.html";"13";"1540.0";
"/Projects/ReDDObservatory.html";"/About.html";"6";"20.0";
"/Projects/SAIM.html";"/About.html";"7";"122.0";
"/Projects/SCARO.html";"/About.html";"4";"122.0";
"/Projects/SCMS.html";"/About.html";"6";"80.0";
"/Projects/SINA.html";"/About.html";"40";"3049.0";
"/Projects/SPARQL2NL.html";"/About.html";"3";"821.0";
"/Projects/Scoreboard.html";"/About.html";"5";"112.0";
"/Projects/SemAnn.html";"/About.html";"9";"341.0";
"/Projects/SemAnn/1.html";"/About.html";"10";"582.0";
"/Projects/SemanticPingback.html";"/About.html";"1";"3.0";
"/Projects/SemanticQuran.html";"/About.html";"19";"1084.0";
"/Projects/SlideWiki.html";"/About.html";"67";"5023.0";
"/Projects/SoftWiki.html";"/About.html";"2";"197.0";
"/Projects/SparqlAnalytics.html";"/About.html";"31";"654.0";
"/Projects/SparqlMap.html";"/About.html";"34";"1773.0";
"/Projects/SparqlTrainer.html";"/About.html";"1";"225.0";
"/Projects/Sparqlify.html";"/About.html";"47";"3552.0";
"/Projects/TripleCheckMate.html";"/About.html";"3";"5.0";
"/Projects/Triplify.html";"/About.html";"5";"120.0";
"/Projects/USPatents.html";"/About.html";"11";"670.0";
"/Projects/VoCol.html";"/About.html";"73";"5986.0";
"/Projects/WDAqua_ITN.html";"/About.html";"54";"3585.0";
"/Projects/XML2OWL.html";"/About.html";"3";"337.0";
"/Projects/conTEXT.html";"/About.html";"88";"6404.0";
"/Projects/facete2/facete2-debian-tomcat-common";"/About.html";"1";"6.0";
"/Projects/iRap.html";"/About.html";"66";"11119.0";
"/Projects/jena-sparql-api.html";"/About.html";"6";"463.0";
"/Projects/lodquery";"/About.html";"1";"389.0";
"/Projects/lodquery/files?get=queries.xlsx";"/About.html";"2";"61.0";
"/Projects/lodquery/files?get=sinabiobenchmark.owl";"/About.html";"2";"46.0";
"/Projects/openQA.html";"/About.html";"59";"6917.0";
"/Projects/smart.html";"/About.html";"12";"1632.0";
"/Projects/tcga";"/About.html";"1";"2.0";
"/Projects/xOperator.html";"/About.html";"3";"20.0";
"/Publications.html";"/About.html";"466";"35657.0";
"/Publications.html/edit";"/About.html";"1";"28.0";
"/Publications/edit";"/About.html";"1";"2.0";
"/RenSpeck.html";"/About.html";"25";"907.0";
"/RicardoUsbeck.html";"/About.html";"54";"2148.0";
"/RobertRoesling.html";"/About.html";"8";"37.0";
"/SaeedehShekarpour.html";"/About.html";"100";"8508.0";
"/SaharVahdati.html";"/About.html";"31";"1287.0";
"/SalAlk";"/About.html";"3";"76.0";
"/SalAlk/1.html";"/About.html";"1";"107.0";
"/Saleh_Alkarabubi.";"/About.html";"1";"5.0";
"/Saleh_Alkarabubi.html";"/About.html";"66";"5173.0";
"/SandraPraetor.html";"/About.html";"4";"162.0";
"/SandroRautenberg.html";"/About.html";"12";"788.0";
"/SarvenCapadisli.html";"/About.html";"18";"1027.0";
"/SebastianHellmann.html";"/About.html";"90";"7282.0";
"/SebastianNuck.html";"/About.html";"4";"56.0";
"/SebastianTramp.html";"/About.html";"16";"2587.0";
"/SidraFaisal.html";"/About.html";"21";"268.0";
"/SimonBin.html";"/About.html";"32";"1805.0";
"/SimonScerri.html";"/About.html";"47";"3895.0";
"/SlideWikiTips.html";"/About.html";"12";"145.0";
"/SoerenAuer.html";"/About.html";"327";"25907.0";
"/StefanLuettringhausKappel.html";"/About.html";"18";"135.0";
"/StudentWorker/OliverSkawronek.html";"/About.html";"6";"112.0";
"/StudentWorker/RoyMeissner.html";"/About.html";"9";"220.0";
"/StudentWorker/SimeonAckermann.html";"/About.html";"21";"388.0";
"/StudentWorker/ViktorBefort.html";"/About.html";"13";"117.0";
"/Talk/LinkedOpenDatabeiWoltersKluwerDeutschland.html";"/About.html";"1";"151.0";
"/Teaching.html";"/About.html";"613";"51141.0";
"/Team.html";"/About.html";"2062";"118633.0";
"/Team/RicardoUsbeck";"/About.html";"1";"3.0";
"/ThomasRiechert.html";"/About.html";"20";"1734.0";
"/TimofeyErmilov.html";"/About.html";"16";"456.0";
"/TommasoSoru.html";"/About.html";"20";"2088.0";
"/Topics.html";"/About.html";"99";"220.0";
"/UrosMilosevic.html";"/About.html";"9";"50.0";
"/Welcome.html";"/About.html";"1";"353.0";
"/YourName";"/About.html";"1";"4.0";
"/__history__.html?0=";"/About.html";"97";"9627.0";
"/__history__.html?10=";"/About.html";"2";"17.0";
"/__history__.html?11=";"/About.html";"2";"6.0";
"/__history__.html?12=";"/About.html";"4";"42.0";
"/__history__.html?13=";"/About.html";"1";"11.0";
"/__history__.html?14=";"/About.html";"1";"2.0";
"/__history__.html?15=";"/About.html";"1";"20.0";
"/__history__.html?16=";"/About.html";"1";"8.0";
"/__history__.html?17=";"/About.html";"1";"6.0";
"/__history__.html?18=";"/About.html";"1";"4.0";
"/__history__.html?19=";"/About.html";"1";"131.0";
"/__history__.html?1=";"/About.html";"61";"6542.0";
"/__history__.html?20=";"/About.html";"1";"6.0";
"/__history__.html?21=";"/About.html";"1";"5.0";
"/__history__.html?22=";"/About.html";"1";"15.0";
"/__history__.html?23=";"/About.html";"1";"38.0";
"/__history__.html?24=";"/About.html";"1";"10.0";
"/__history__.html?25=";"/About.html";"1";"2.0";
"/__history__.html?26=";"/About.html";"1";"123.0";
"/__history__.html?27=";"/About.html";"1";"4.0";
"/__history__.html?28=";"/About.html";"1";"5.0";
"/__history__.html?29=";"/About.html";"1";"2.0";
"/__history__.html?2=";"/About.html";"37";"1139.0";
"/__history__.html?30=";"/About.html";"1";"4.0";
"/__history__.html?31=";"/About.html";"1";"8.0";
"/__history__.html?32=";"/About.html";"1";"2.0";
"/__history__.html?3=";"/About.html";"13";"1038.0";
"/__history__.html?4=";"/About.html";"12";"683.0";
"/__history__.html?5=";"/About.html";"10";"2342.0";
"/__history__.html?6=";"/About.html";"4";"889.0";
"/__history__.html?7=";"/About.html";"3";"55.0";
"/__history__.html?8=";"/About.html";"3";"31.0";
"/__history__.html?9=";"/About.html";"3";"20.0";
"/app/";"/About.html";"1";"2.0";
"/demo.php";"/About.html";"28";"804.0";
"/eis-leaders@lists.iai.uni-bonn.de";"/About.html";"1";"2.0";
"/files/DEQA/evaluation.txt";"/About.html";"1";"264.0";
"/foaf_Person/Diego.html";"/About.html";"6";"72.0";
"/foaf_Person/DiegoCollarana.html";"/About.html";"1";"49.0";
"/foaf_Person/Diego_Collarana.html";"/About.html";"1";"4.0";
"/foaf_Person/Irlan.html";"/About.html";"2";"129.0";
"/foaf_Person/Irln";"/About.html";"2";"18.0";
"/foaf_Person/Irln.html";"/About.html";"5";"56.0";
"/iRap";"/About.html";"1";"10.0";
"/iRap/";"/About.html";"1";"545.0";
"/jerdeb";"/About.html";"1";"35.0";
"/login";"/About.html";"1";"54.0";
"/master.php";"/About.html";"14";"650.0";
"/mex.aksw.org";"/About.html";"1";"1249.0";
"/michaelgalkin.html";"/About.html";"1";"1480.0";
"/michealgalkin.html";"/About.html";"1";"15.0";
"/notInWiki/State_Health_Services";"/About.html";"1";"675.0";
"/papers/2015/ESWC_HAWK/public.pdf";"/About.html";"1";"9.0";
"/papers/2015/ESWC_HAWK/public.psd";"/About.html";"1";"3.0";
"/papers/2015/ESWC_SMARTpublic.pdf";"/About.html";"1";"7.0";
"/projects.html";"/About.html";"1";"3.0";
"/rdf_Property/Mailing_list.html";"/About.html";"1";"130.0";
"/rdf_Property/Source_Code.html";"/About.html";"1";"558.0";
"/rdf_Property/Technical_Report.html";"/About.html";"1";"395.0";
"/salalk.html";"/About.html";"1";"246.0";
"/schema/FundedProject.html";"/About.html";"1";"6.0";
"/schema/Project";"/About.html";"1";"4.0";
